customer_id,customer_name,segment,city
C2527,Client_Partner_2527,Corporate,Chennai
C2528,Client_Partner_2528,Consumer,Hyderabad
C2529,Client_Partner_2529,Consumer,Kolkata
C2530,Client_Partner_2530,Corporate,Bengaluru
C2531,Client_Partner_2531,Consumer,Chennai
C2532,Client_Partner_2532,Home Office,Chennai
C2533,Client_Partner_2533,Home Office,Kolkata
C2534,Client_Partner_2534,Consumer,Mumbai
C2535,Client_Partner_2535,Home Office,Hyderabad
C2536,Client_Partner_2536,Home Office,Delhi
C2537,Client_Partner_2537,Consumer,Chennai
C2538,Client_Partner_2538,Consumer,Hyderabad
C2539,Client_Partner_2539,Corporate,Delhi
C2540,Client_Partner_2540,Corporate,Kolkata
C2541,Client_Partner_2541,Corporate,Mumbai
C2542,Client_Partner_2542,Home Office,Kolkata
C2543,Client_Partner_2543,Corporate,Chennai
C2544,Client_Partner_2544,Home Office,Chennai
C2545,Client_Partner_2545,Home Office,Kolkata
C2546,Client_Partner_2546,Consumer,Mumbai
C2547,Client_Partner_2547,Home Office,Delhi
C2548,Client_Partner_2548,Corporate,Bangalore 
C2549,Client_Partner_2549,Home Office,Mumbai
C2550,Client_Partner_2550,Corporate,Mumbai
C2551,Client_Partner_2551,Corporate,Delhi
C2552,Client_Partner_2552,Consumer,Bengaluru
C2553,Client_Partner_2553,Corporate,Mumbai
C2554,Client_Partner_2554,Consumer,Chennai
C2555,Client_Partner_2555,Home Office,Bengaluru
C2556,Client_Partner_2556,Home Office,Bengaluru
C2557,Client_Partner_2557,Consumer,Delhi
C2558,Client_Partner_2558,Consumer,Delhi
C2559,Client_Partner_2559,Home Office,Hyderabad
C2560,Client_Partner_2560,Corporate,Hyderabad
C2561,Client_Partner_2561,Home Office,Hyderabad
C2562,Client_Partner_2562,Home Office,Bengaluru
C2563,Client_Partner_2563,Corporate,Chennai
C2564,Client_Partner_2564,Corporate,Kolkata
C2565,Client_Partner_2565,Home Office,Chennai
C2566,Client_Partner_2566,Corporate,Kolkata
C2567,Client_Partner_2567,Consumer,Delhi
C2568,Client_Partner_2568,Corporate,Delhi
C2569,Client_Partner_2569,Corporate,Mumbai
C2570,Client_Partner_2570,Home Office,Hyderabad
C2571,Client_Partner_2571,Home Office,Delhi
C2572,Client_Partner_2572,Home Office,Bangalore 
C2573,Client_Partner_2573,Consumer,Chennai
C2574,Client_Partner_2574,Corporate,Kolkata
C2575,Client_Partner_2575,Home Office,Delhi
C2576,Client_Partner_2576,Home Office,
C2577,Client_Partner_2577,Corporate,Chennai
C2578,Client_Partner_2578,Corporate,BLR
C2579,Client_Partner_2579,Corporate,Kolkata
C2580,Client_Partner_2580,Consumer,Hyderabad
C2581,Client_Partner_2581,Corporate,
C2582,Client_Partner_2582,Consumer,
C2583,Client_Partner_2583,Home Office,Chennai
C2584,Client_Partner_2584,Consumer,Bengaluru
C2585,Client_Partner_2585,Home Office,Mumbai
C2586,Client_Partner_2586,Corporate,Delhi
C2587,Client_Partner_2587,Corporate,Chennai
C2588,Client_Partner_2588,Consumer,Hyderabad
C2589,Client_Partner_2589,Corporate,Chennai
C2590,Client_Partner_2590,Corporate,BLR
C2591,Client_Partner_2591,Home Office,Bengaluru
C2592,Client_Partner_2592,Home Office,Delhi
C2593,Client_Partner_2593,Consumer,Kolkata
C2594,Client_Partner_2594,Corporate,Chennai
C2595,Client_Partner_2595,Home Office,Chennai
C2596,Client_Partner_2596,Home Office,Hyderabad
C2597,Client_Partner_2597,Consumer,Hyderabad
C2598,Client_Partner_2598,Consumer,Hyderabad
C2599,Client_Partner_2599,Consumer,Mumbai
C2600,Client_Partner_2600,Corporate,Hyderabad
C2601,Client_Partner_2601,Consumer,Delhi
C2602,Client_Partner_2602,Consumer,Mumbai
C2603,Client_Partner_2603,Corporate,Chennai
C2604,Client_Partner_2604,Consumer,Hyderabad
C2605,Client_Partner_2605,Home Office,Hyderabad
C2606,Client_Partner_2606,Home Office,Bengaluru
C2607,Client_Partner_2607,Consumer,Chennai
C2608,Client_Partner_2608,Home Office,Kolkata
C2609,Client_Partner_2609,Home Office,Bengaluru
C2610,Client_Partner_2610,Consumer,Delhi
C2611,Client_Partner_2611,Corporate,Hyderabad
C2612,Client_Partner_2612,Home Office,Mumbai
C2613,Client_Partner_2613,Home Office,Hyderabad
C2614,Client_Partner_2614,Consumer,Kolkata
C2615,Client_Partner_2615,Consumer,Chennai
C2616,Client_Partner_2616,Corporate,Mumbai
C2617,Client_Partner_2617,Consumer,Hyderabad
C2618,Client_Partner_2618,Corporate,Hyderabad
C2619,Client_Partner_2619,Corporate,Mumbai
C2620,Client_Partner_2620,Home Office,Hyderabad
C2621,Client_Partner_2621,Consumer,Kolkata
C2622,Client_Partner_2622,Corporate,Kolkata
C2623,Client_Partner_2623,Corporate,Kolkata
C2624,Client_Partner_2624,Home Office,Kolkata
C2625,Client_Partner_2625,Corporate,Bengaluru
C2626,Client_Partner_2626,Corporate,Delhi
C2627,Client_Partner_2627,Consumer,Bengaluru
C2628,Client_Partner_2628,Home Office,Chennai
C2629,Client_Partner_2629,Corporate,Mumbai
C2630,Client_Partner_2630,Corporate,Kolkata
C2631,Client_Partner_2631,Corporate,Hyderabad
C2632,Client_Partner_2632,Corporate,Bengaluru
C2633,Client_Partner_2633,Consumer,Bengaluru
C2634,Client_Partner_2634,Corporate,Hyderabad
C2635,Client_Partner_2635,Home Office,Hyderabad
C2636,Client_Partner_2636,Corporate,Mumbai
C2637,Client_Partner_2637,Consumer,Chennai
C2638,Client_Partner_2638,Home Office,Kolkata
C2639,Client_Partner_2639,Corporate,Chennai
C2640,Client_Partner_2640,Home Office,Kolkata
C2641,Client_Partner_2641,Corporate,Chennai
C2642,Client_Partner_2642,Home Office,Mumbai
C2643,Client_Partner_2643,Consumer,Kolkata
C2644,Client_Partner_2644,Home Office,Bangalore 
C2645,Client_Partner_2645,Home Office,Chennai
C2646,Client_Partner_2646,Consumer,Kolkata
C2647,Client_Partner_2647,Home Office,Mumbai
C2648,Client_Partner_2648,Home Office,Delhi
C2649,Client_Partner_2649,Consumer,Chennai
C2650,Client_Partner_2650,Corporate,Mumbai
C2651,Client_Partner_2651,Home Office,
C2652,Client_Partner_2652,Consumer,Delhi
C2653,Client_Partner_2653,Home Office,Delhi
C2654,Client_Partner_2654,Corporate,Delhi
C2655,Client_Partner_2655,Home Office,Delhi
C2656,Client_Partner_2656,Home Office,Chennai
C2657,Client_Partner_2657,Home Office,Delhi
C2658,Client_Partner_2658,Home Office,Kolkata
C2659,Client_Partner_2659,Corporate,Hyderabad
C2660,Client_Partner_2660,Consumer,Hyderabad
C2661,Client_Partner_2661,Corporate,Delhi
C2662,Client_Partner_2662,Corporate,Hyderabad
C2663,Client_Partner_2663,Home Office,Bangalore 
C2664,Client_Partner_2664,Home Office,Mumbai
C2665,Client_Partner_2665,Corporate,
C2666,Client_Partner_2666,Home Office,Hyderabad
C2667,Client_Partner_2667,Home Office,Hyderabad
C2668,Client_Partner_2668,Consumer,Kolkata
C2669,Client_Partner_2669,Consumer,Kolkata
C2670,Client_Partner_2670,Corporate,Bengaluru
C2671,Client_Partner_2671,Home Office,Chennai
C2672,Client_Partner_2672,Consumer,Bengaluru
C2673,Client_Partner_2673,Corporate,Bengaluru
C2674,Client_Partner_2674,Corporate,Kolkata
C2675,Client_Partner_2675,Consumer,Delhi
C2676,Client_Partner_2676,Corporate,BLR
C2677,Client_Partner_2677,Consumer,Bengaluru
C2678,Client_Partner_2678,Corporate,Hyderabad
C2679,Client_Partner_2679,Consumer,Delhi
C2680,Client_Partner_2680,Home Office,Mumbai
C2681,Client_Partner_2681,Home Office,Bengaluru
C2682,Client_Partner_2682,Corporate,Kolkata
C2683,Client_Partner_2683,Corporate,Kolkata
C2684,Client_Partner_2684,Corporate,Mumbai
C2685,Client_Partner_2685,Consumer,Delhi
C2686,Client_Partner_2686,Consumer,Kolkata
C2687,Client_Partner_2687,Corporate,Bengaluru
C2688,Client_Partner_2688,Home Office,Chennai
C2689,Client_Partner_2689,Consumer,Mumbai
C2690,Client_Partner_2690,Corporate,Kolkata
C2691,Client_Partner_2691,Consumer,Mumbai
C2692,Client_Partner_2692,Home Office,Kolkata
C2693,Client_Partner_2693,Home Office,Mumbai
C2694,Client_Partner_2694,Corporate,Chennai
C2695,Client_Partner_2695,Consumer,Kolkata
C2696,Client_Partner_2696,Consumer,Mumbai
C2697,Client_Partner_2697,Corporate,Delhi
C2698,Client_Partner_2698,Corporate,Mumbai
C2699,Client_Partner_2699,Corporate,Delhi
C2700,Client_Partner_2700,Consumer,Delhi
C2701,Client_Partner_2701,Corporate,Delhi
C2702,Client_Partner_2702,Consumer,Delhi
C2703,Client_Partner_2703,Home Office,Bangalore 
C2704,Client_Partner_2704,Corporate,Kolkata
C2705,Client_Partner_2705,Corporate,Kolkata
C2706,Client_Partner_2706,Corporate,Hyderabad
C2707,Client_Partner_2707,Home Office,Hyderabad
C2708,Client_Partner_2708,Corporate,Kolkata
C2709,Client_Partner_2709,Corporate,BLR
C2710,Client_Partner_2710,Corporate,Mumbai
C2711,Client_Partner_2711,Consumer,Delhi
C2712,Client_Partner_2712,Home Office,Delhi
C2713,Client_Partner_2713,Home Office,Kolkata
C2714,Client_Partner_2714,Consumer,Hyderabad
C2715,Client_Partner_2715,Corporate,Delhi
C2716,Client_Partner_2716,Consumer,Mumbai
C2717,Client_Partner_2717,Consumer,Mumbai
C2718,Client_Partner_2718,Corporate,Mumbai
C2719,Client_Partner_2719,Corporate,Kolkata
C2720,Client_Partner_2720,Consumer,Chennai
C2721,Client_Partner_2721,Home Office,Kolkata
C2722,Client_Partner_2722,Corporate,Hyderabad
C2723,Client_Partner_2723,Home Office,Kolkata
C2724,Client_Partner_2724,Home Office,Mumbai
C2725,Client_Partner_2725,Home Office,Hyderabad
C2726,Client_Partner_2726,Corporate,Bengaluru
C2727,Client_Partner_2727,Home Office,Chennai
C2728,Client_Partner_2728,Consumer,Delhi
C2729,Client_Partner_2729,Corporate,Delhi
C2730,Client_Partner_2730,Consumer,
C2731,Client_Partner_2731,Consumer,Delhi
C2732,Client_Partner_2732,Corporate,Bengaluru
C2733,Client_Partner_2733,Home Office,BLR
C2734,Client_Partner_2734,Consumer,Hyderabad
C2735,Client_Partner_2735,Consumer,Chennai
C2736,Client_Partner_2736,Home Office,Chennai
C2737,Client_Partner_2737,Corporate,Hyderabad
C2738,Client_Partner_2738,Home Office,Mumbai
C2739,Client_Partner_2739,Consumer,Bengaluru
C2740,Client_Partner_2740,Consumer,Chennai
C2741,Client_Partner_2741,Corporate,Mumbai
C2742,Client_Partner_2742,Corporate,Kolkata
C2743,Client_Partner_2743,Home Office,Bengaluru
C2744,Client_Partner_2744,Consumer,Kolkata
C2745,Client_Partner_2745,Corporate,Kolkata
C2746,Client_Partner_2746,Consumer,Delhi
C2747,Client_Partner_2747,Corporate,Kolkata
C2748,Client_Partner_2748,Consumer,Delhi
C2749,Client_Partner_2749,Corporate,Bengaluru
C2750,Client_Partner_2750,Corporate,Bengaluru
C2751,Client_Partner_2751,Corporate,Hyderabad
C2752,Client_Partner_2752,Home Office,Hyderabad
C2753,Client_Partner_2753,Corporate,BLR
C2754,Client_Partner_2754,Home Office,Hyderabad
C2755,Client_Partner_2755,Corporate,Delhi
C2756,Client_Partner_2756,Consumer,Bengaluru
C2757,Client_Partner_2757,Home Office,Hyderabad
C2758,Client_Partner_2758,Home Office,Chennai
C2759,Client_Partner_2759,Corporate,Chennai
C2760,Client_Partner_2760,Corporate,Mumbai
C2761,Client_Partner_2761,Corporate,Chennai
C2762,Client_Partner_2762,Consumer,
C2763,Client_Partner_2763,Corporate,Bengaluru
C2764,Client_Partner_2764,Home Office,Hyderabad
C2765,Client_Partner_2765,Corporate,Chennai
C2766,Client_Partner_2766,Consumer,Mumbai
C2767,Client_Partner_2767,Home Office,Chennai
C2768,Client_Partner_2768,Corporate,Bengaluru
C2769,Client_Partner_2769,Corporate,Mumbai
C2770,Client_Partner_2770,Consumer,Chennai
C2771,Client_Partner_2771,Corporate,Chennai
C2772,Client_Partner_2772,Home Office,Delhi
C2773,Client_Partner_2773,Consumer,Hyderabad
C2774,Client_Partner_2774,Corporate,Chennai
C2775,Client_Partner_2775,Home Office,Mumbai
C2776,Client_Partner_2776,Corporate,Chennai
C2777,Client_Partner_2777,Corporate,Hyderabad
C2778,Client_Partner_2778,Corporate,Chennai
C2779,Client_Partner_2779,Home Office,Delhi
C2780,Client_Partner_2780,Corporate,Chennai
C2781,Client_Partner_2781,Consumer,Chennai
C2782,Client_Partner_2782,Corporate,Bangalore 
C2783,Client_Partner_2783,Home Office,Mumbai
C2784,Client_Partner_2784,Consumer,Hyderabad
C2785,Client_Partner_2785,Home Office,Kolkata
C2786,Client_Partner_2786,Consumer,Mumbai
C2787,Client_Partner_2787,Consumer,Bengaluru
C2788,Client_Partner_2788,Corporate,Bengaluru
C2789,Client_Partner_2789,Corporate,Kolkata
C2790,Client_Partner_2790,Corporate,Chennai
C2791,Client_Partner_2791,Consumer,Mumbai
C2792,Client_Partner_2792,Home Office,Delhi
C2793,Client_Partner_2793,Corporate,Kolkata
C2794,Client_Partner_2794,Corporate,Mumbai
C2795,Client_Partner_2795,Home Office,Hyderabad
C2796,Client_Partner_2796,Corporate,Kolkata
C2797,Client_Partner_2797,Corporate,Kolkata
C2798,Client_Partner_2798,Corporate,Chennai
C2799,Client_Partner_2799,Home Office,Hyderabad
C2800,Client_Partner_2800,Corporate,Chennai
C2801,Client_Partner_2801,Home Office,Mumbai
C2802,Client_Partner_2802,Home Office,BLR
C2803,Client_Partner_2803,Corporate,Mumbai
C2804,Client_Partner_2804,Consumer,Kolkata
C2805,Client_Partner_2805,Corporate,Kolkata
C2806,Client_Partner_2806,Home Office,Hyderabad
C2807,Client_Partner_2807,Home Office,Hyderabad
C2808,Client_Partner_2808,Consumer,Bangalore 
C2809,Client_Partner_2809,Consumer,Bengaluru
C2810,Client_Partner_2810,Corporate,Mumbai
C2811,Client_Partner_2811,Consumer,BLR
C2812,Client_Partner_2812,Consumer,Bangalore 
C2813,Client_Partner_2813,Consumer,Bengaluru
C2814,Client_Partner_2814,Consumer,Hyderabad
C2815,Client_Partner_2815,Consumer,Mumbai
C2816,Client_Partner_2816,Corporate,Mumbai
C2817,Client_Partner_2817,Consumer,Delhi
C2818,Client_Partner_2818,Corporate,Bengaluru
C2819,Client_Partner_2819,Corporate,Chennai
C2820,Client_Partner_2820,Corporate,Bangalore 
C2821,Client_Partner_2821,Consumer,Kolkata
C2822,Client_Partner_2822,Consumer,Delhi
C2823,Client_Partner_2823,Consumer,Bengaluru
C2824,Client_Partner_2824,Corporate,Delhi
C2825,Client_Partner_2825,Consumer,Delhi
C2826,Client_Partner_2826,Home Office,Mumbai
C2827,Client_Partner_2827,Home Office,Delhi
C2828,Client_Partner_2828,Consumer,Mumbai
C2829,Client_Partner_2829,Home Office,Bengaluru
C2830,Client_Partner_2830,Home Office,Hyderabad
C2831,Client_Partner_2831,Home Office,Kolkata
C2832,Client_Partner_2832,Home Office,Kolkata
C2833,Client_Partner_2833,Consumer,Delhi
C2834,Client_Partner_2834,Corporate,Chennai
C2835,Client_Partner_2835,Consumer,Bengaluru
C2836,Client_Partner_2836,Home Office,Mumbai
C2837,Client_Partner_2837,Corporate,Chennai
C2838,Client_Partner_2838,Consumer,Mumbai
C2839,Client_Partner_2839,Corporate,Delhi
C2840,Client_Partner_2840,Consumer,Delhi
C2841,Client_Partner_2841,Home Office,Chennai
C2842,Client_Partner_2842,Home Office,Hyderabad
C2843,Client_Partner_2843,Corporate,Delhi
C2844,Client_Partner_2844,Home Office,Kolkata
C2845,Client_Partner_2845,Home Office,Mumbai
C2846,Client_Partner_2846,Consumer,Mumbai
C2847,Client_Partner_2847,Corporate,Kolkata
C2848,Client_Partner_2848,Home Office,Hyderabad
C2849,Client_Partner_2849,Home Office,Hyderabad
C2850,Client_Partner_2850,Consumer,Kolkata
C2851,Client_Partner_2851,Consumer,Kolkata
C2852,Client_Partner_2852,Home Office,Chennai
C2853,Client_Partner_2853,Home Office,Mumbai
C2854,Client_Partner_2854,Home Office,Mumbai
C2855,Client_Partner_2855,Corporate,Chennai
C2856,Client_Partner_2856,Corporate,Mumbai
C2857,Client_Partner_2857,Home Office,Bangalore 
C2858,Client_Partner_2858,Consumer,Bengaluru
C2859,Client_Partner_2859,Home Office,Mumbai
C2860,Client_Partner_2860,Consumer,Delhi
C2861,Client_Partner_2861,Corporate,Delhi
C2862,Client_Partner_2862,Corporate,Delhi
C2863,Client_Partner_2863,Consumer,Chennai
C2864,Client_Partner_2864,Consumer,Chennai
C2865,Client_Partner_2865,Consumer,Kolkata
C2866,Client_Partner_2866,Corporate,Hyderabad
C2867,Client_Partner_2867,Home Office,Mumbai
C2868,Client_Partner_2868,Home Office,Delhi
C2869,Client_Partner_2869,Corporate,Chennai
C2870,Client_Partner_2870,Consumer,Mumbai
C2871,Client_Partner_2871,Consumer,Chennai
C2872,Client_Partner_2872,Corporate,Mumbai
C2873,Client_Partner_2873,Home Office,Delhi
C2874,Client_Partner_2874,Consumer,Mumbai
C2875,Client_Partner_2875,Consumer,Delhi
C2876,Client_Partner_2876,Consumer,Hyderabad
C2877,Client_Partner_2877,Home Office,Delhi
C2878,Client_Partner_2878,Consumer,Kolkata
C2879,Client_Partner_2879,Home Office,Hyderabad
C2880,Client_Partner_2880,Home Office,Mumbai
C2881,Client_Partner_2881,Consumer,Bengaluru
C2882,Client_Partner_2882,Corporate,Mumbai
C2883,Client_Partner_2883,Corporate,Delhi
C2884,Client_Partner_2884,Home Office,Chennai
C2885,Client_Partner_2885,Corporate,Chennai
C2886,Client_Partner_2886,Home Office,Delhi
C2887,Client_Partner_2887,Home Office,Chennai
C2888,Client_Partner_2888,Consumer,Delhi
C2889,Client_Partner_2889,Home Office,Kolkata
C2890,Client_Partner_2890,Home Office,Chennai
C2891,Client_Partner_2891,Corporate,Hyderabad
C2892,Client_Partner_2892,Consumer,Kolkata
C2893,Client_Partner_2893,Home Office,Chennai
C2894,Client_Partner_2894,Corporate,Mumbai
C2895,Client_Partner_2895,Consumer,Delhi
C2896,Client_Partner_2896,Corporate,Kolkata
C2897,Client_Partner_2897,Consumer,Bengaluru
C2898,Client_Partner_2898,Corporate,Hyderabad
C2899,Client_Partner_2899,Home Office,Kolkata
C2900,Client_Partner_2900,Corporate,Chennai
C2901,Client_Partner_2901,Home Office,Hyderabad
C2902,Client_Partner_2902,Home Office,Delhi
C2903,Client_Partner_2903,Consumer,Bengaluru
C2904,Client_Partner_2904,Home Office,Hyderabad
C2905,Client_Partner_2905,Corporate,Mumbai
C2906,Client_Partner_2906,Corporate,Delhi
C2907,Client_Partner_2907,Home Office,Bengaluru
C2908,Client_Partner_2908,Corporate,Hyderabad
C2909,Client_Partner_2909,Corporate,Chennai
C2910,Client_Partner_2910,Home Office,Kolkata
C2911,Client_Partner_2911,Consumer,Hyderabad
C2912,Client_Partner_2912,Corporate,Delhi
C2913,Client_Partner_2913,Consumer,Delhi
C2914,Client_Partner_2914,Home Office,Hyderabad
C2915,Client_Partner_2915,Home Office,Chennai
C2916,Client_Partner_2916,Corporate,Kolkata
C2917,Client_Partner_2917,Home Office,Bengaluru
C2918,Client_Partner_2918,Home Office,Delhi
C2919,Client_Partner_2919,Consumer,Delhi
C2920,Client_Partner_2920,Corporate,Chennai
C2921,Client_Partner_2921,Home Office,Chennai
C2922,Client_Partner_2922,Consumer,Delhi
C2923,Client_Partner_2923,Corporate,Chennai
C2924,Client_Partner_2924,Corporate,Delhi
C2925,Client_Partner_2925,Consumer,Hyderabad
C2926,Client_Partner_2926,Consumer,Kolkata
C2927,Client_Partner_2927,Consumer,Kolkata
C2928,Client_Partner_2928,Consumer,Bengaluru
C2929,Client_Partner_2929,Consumer,Delhi
C2930,Client_Partner_2930,Consumer,Delhi
C2931,Client_Partner_2931,Consumer,Bangalore 
C2932,Client_Partner_2932,Corporate,Hyderabad
C2933,Client_Partner_2933,Home Office,Mumbai
C2934,Client_Partner_2934,Corporate,Delhi
C2935,Client_Partner_2935,Corporate,Bengaluru
C2936,Client_Partner_2936,Home Office,Mumbai
C2937,Client_Partner_2937,Home Office,Chennai
C2938,Client_Partner_2938,Consumer,Kolkata
C2939,Client_Partner_2939,Home Office,Hyderabad
C2940,Client_Partner_2940,Home Office,Hyderabad
C2941,Client_Partner_2941,Home Office,Mumbai
C2942,Client_Partner_2942,Home Office,Chennai
C2943,Client_Partner_2943,Consumer,Mumbai
C2944,Client_Partner_2944,Corporate,Bangalore 
C2945,Client_Partner_2945,Home Office,Kolkata
C2946,Client_Partner_2946,Corporate,Chennai
C2947,Client_Partner_2947,Home Office,Hyderabad
C2948,Client_Partner_2948,Corporate,Hyderabad
C2949,Client_Partner_2949,Consumer,Delhi
C2950,Client_Partner_2950,Consumer,Bengaluru
C2951,Client_Partner_2951,Corporate,Hyderabad
C2952,Client_Partner_2952,Corporate,Mumbai
C2953,Client_Partner_2953,Consumer,Kolkata
C2954,Client_Partner_2954,Consumer,Hyderabad
C2955,Client_Partner_2955,Consumer,Kolkata
C2956,Client_Partner_2956,Consumer,Kolkata
C2957,Client_Partner_2957,Home Office,Mumbai
C2958,Client_Partner_2958,Consumer,Chennai
C2959,Client_Partner_2959,Consumer,Kolkata
C2960,Client_Partner_2960,Corporate,Chennai
C2961,Client_Partner_2961,Corporate,Hyderabad
C2962,Client_Partner_2962,Corporate,Kolkata
C2963,Client_Partner_2963,Corporate,Mumbai
C2964,Client_Partner_2964,Consumer,Chennai
C2965,Client_Partner_2965,Home Office,Kolkata
C2966,Client_Partner_2966,Corporate,Mumbai
C2967,Client_Partner_2967,Home Office,Delhi
C2968,Client_Partner_2968,Consumer,Hyderabad
C2969,Client_Partner_2969,Consumer,Chennai
C2970,Client_Partner_2970,Corporate,Delhi
C2971,Client_Partner_2971,Home Office,Bengaluru
C2972,Client_Partner_2972,Home Office,Kolkata
C2973,Client_Partner_2973,Consumer,BLR
C2974,Client_Partner_2974,Consumer,Mumbai
C2975,Client_Partner_2975,Home Office,Delhi
C2976,Client_Partner_2976,Home Office,Hyderabad
C2977,Client_Partner_2977,Corporate,Mumbai
C2978,Client_Partner_2978,Consumer,Delhi
C2979,Client_Partner_2979,Corporate,Hyderabad
C2980,Client_Partner_2980,Corporate,Bengaluru
C2981,Client_Partner_2981,Consumer,Bengaluru
C2982,Client_Partner_2982,Home Office,Hyderabad
C2983,Client_Partner_2983,Home Office,Bengaluru
C2984,Client_Partner_2984,Home Office,Hyderabad
C2985,Client_Partner_2985,Home Office,Bengaluru
C2986,Client_Partner_2986,Corporate,Bengaluru
C2987,Client_Partner_2987,Consumer,Kolkata
C2988,Client_Partner_2988,Corporate,Bengaluru
C2989,Client_Partner_2989,Corporate,Bengaluru
C2990,Client_Partner_2990,Home Office,Chennai
C2991,Client_Partner_2991,Home Office,Bengaluru
C2992,Client_Partner_2992,Consumer,Kolkata
C2993,Client_Partner_2993,Home Office,BLR
C2994,Client_Partner_2994,Corporate,Kolkata
C2995,Client_Partner_2995,Home Office,Bengaluru
C2996,Client_Partner_2996,Corporate,Delhi
C2997,Client_Partner_2997,Corporate,Hyderabad
C2998,Client_Partner_2998,Home Office,Chennai
C2999,Client_Partner_2999,Corporate,Kolkata
C3000,Client_Partner_3000,Consumer,Hyderabad
C3001,Client_Partner_3001,Consumer,Delhi
C3002,Client_Partner_3002,Home Office,Kolkata
C3003,Client_Partner_3003,Consumer,Kolkata
C3004,Client_Partner_3004,Home Office,Chennai
C3005,Client_Partner_3005,Corporate,Hyderabad
C3006,Client_Partner_3006,Home Office,Hyderabad
C3007,Client_Partner_3007,Corporate,Bengaluru
C3008,Client_Partner_3008,Home Office,Mumbai
C3009,Client_Partner_3009,Consumer,Chennai
C3010,Client_Partner_3010,Consumer,Chennai
C3011,Client_Partner_3011,Consumer,Chennai
C3012,Client_Partner_3012,Corporate,Chennai
C3013,Client_Partner_3013,Corporate,Hyderabad
C3014,Client_Partner_3014,Home Office,Hyderabad
C3015,Client_Partner_3015,Home Office,Mumbai
C3016,Client_Partner_3016,Corporate,Kolkata
C3017,Client_Partner_3017,Consumer,Hyderabad
C3018,Client_Partner_3018,Home Office,Hyderabad
C3019,Client_Partner_3019,Corporate,Hyderabad
C3020,Client_Partner_3020,Corporate,Chennai
C3021,Client_Partner_3021,Consumer,Hyderabad
C3022,Client_Partner_3022,Corporate,Hyderabad
C3023,Client_Partner_3023,Corporate,Hyderabad
C3024,Client_Partner_3024,Home Office,Chennai
C3025,Client_Partner_3025,Consumer,Kolkata
C3026,Client_Partner_3026,Corporate,Delhi
C3027,Client_Partner_3027,Consumer,Delhi
C3028,Client_Partner_3028,Corporate,Mumbai
C3029,Client_Partner_3029,Consumer,Kolkata
C3030,Client_Partner_3030,Corporate,
C3031,Client_Partner_3031,Home Office,Bengaluru
C3032,Client_Partner_3032,Corporate,Mumbai
C3033,Client_Partner_3033,Consumer,Hyderabad
C3034,Client_Partner_3034,Corporate,Delhi
C3035,Client_Partner_3035,Consumer,Chennai
C3036,Client_Partner_3036,Home Office,Hyderabad
C3037,Client_Partner_3037,Consumer,Kolkata
C3038,Client_Partner_3038,Home Office,Kolkata
C3039,Client_Partner_3039,Corporate,Mumbai
C3040,Client_Partner_3040,Corporate,Mumbai
C3041,Client_Partner_3041,Corporate,Hyderabad
C3042,Client_Partner_3042,Home Office,Mumbai
C3043,Client_Partner_3043,Consumer,Hyderabad
C3044,Client_Partner_3044,Corporate,Chennai
C3045,Client_Partner_3045,Corporate,Kolkata
C3046,Client_Partner_3046,Corporate,BLR
C3047,Client_Partner_3047,Home Office,Delhi
C3048,Client_Partner_3048,Home Office,Kolkata
C3049,Client_Partner_3049,Consumer,Kolkata
C3050,Client_Partner_3050,Corporate,Bengaluru
C3051,Client_Partner_3051,Consumer,Chennai
C3052,Client_Partner_3052,Home Office,Bengaluru
C3053,Client_Partner_3053,Consumer,Bengaluru
C3054,Client_Partner_3054,Home Office,Delhi
C3055,Client_Partner_3055,Consumer,Kolkata
C3056,Client_Partner_3056,Consumer,Kolkata
C3057,Client_Partner_3057,Corporate,Kolkata
C3058,Client_Partner_3058,Consumer,Kolkata
C3059,Client_Partner_3059,Home Office,Bengaluru
C3060,Client_Partner_3060,Corporate,Delhi
C3061,Client_Partner_3061,Consumer,Bengaluru
C3062,Client_Partner_3062,Home Office,Hyderabad
C3063,Client_Partner_3063,Consumer,Delhi
C3064,Client_Partner_3064,Corporate,Hyderabad
C3065,Client_Partner_3065,Home Office,BLR
C3066,Client_Partner_3066,Corporate,Chennai
C3067,Client_Partner_3067,Consumer,Chennai
C3068,Client_Partner_3068,Consumer,Chennai
C3069,Client_Partner_3069,Corporate,Kolkata
C3070,Client_Partner_3070,Home Office,Hyderabad
C3071,Client_Partner_3071,Corporate,Mumbai
C3072,Client_Partner_3072,Consumer,Delhi
C3073,Client_Partner_3073,Corporate,Chennai
C3074,Client_Partner_3074,Corporate,Bengaluru
C3075,Client_Partner_3075,Consumer,Chennai
C3076,Client_Partner_3076,Home Office,Mumbai
C3077,Client_Partner_3077,Corporate,Bengaluru
C3078,Client_Partner_3078,Corporate,Mumbai
C3079,Client_Partner_3079,Corporate,Bengaluru
C3080,Client_Partner_3080,Corporate,Bengaluru
C3081,Client_Partner_3081,Consumer,Mumbai
C3082,Client_Partner_3082,Home Office,Hyderabad
C3083,Client_Partner_3083,Corporate,Chennai
C3084,Client_Partner_3084,Home Office,Chennai
C3085,Client_Partner_3085,Home Office,Chennai
C3086,Client_Partner_3086,Consumer,Mumbai
C3087,Client_Partner_3087,Home Office,Chennai
C3088,Client_Partner_3088,Home Office,Delhi
